student_id,year_code,major_code,class_number,class_code,major,generation_year,degree,shift,branch
10823279,2,MA,16,2MA16,Ilmu Komunikasi,2023,NA,NA,NA
10823280,2,MA,01,2MA01,Ilmu Komunikasi,2023,NA,NA,NA
10523375,2,PA,11,2PA11,Psikologi,2023,NA,NA,NA
10523376,2,PA,05,2PA05,Psikologi,2023,NA,NA,NA
10123012,2,KA,17,2KA17,Sistem Informasi,2023,NA,NA,NA
20723036,2,HB,01,2HB01,Farmasi,2023,NA,NA,NA
10123363,2,KA,32,2KA32,Sistem Informasi,2023,NA,NA,NA
50423412,2,IA,21,2IA21,Informatika,2023,NA,NA,NA
20223581,2,EB,12,2EB12,Akuntansi,2023,NA,NA,NA
10823281,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
10523377,2,PA,35,2PA35,Psikologi,2023,NA,NA,NA
10223582,2,EA,19,2EA19,Manajemen,2023,NA,NA,NA
10823282,2,MA,14,2MA14,Ilmu Komunikasi,2023,NA,NA,NA
10123364,2,KA,14,2KA14,Sistem Informasi,2023,NA,NA,NA
10223583,2,EA,07,2EA07,Manajemen,2023,NA,NA,NA
10523378,2,PA,15,2PA15,Psikologi,2023,NA,NA,NA
10123365,2,KA,02,2KA02,Sistem Informasi,2023,NA,NA,NA
20223584,2,EB,03,2EB03,Akuntansi,2023,NA,NA,NA
10823283,2,MA,02,2MA02,Ilmu Komunikasi,2023,NA,NA,NA
10223585,2,EA,20,2EA20,Manajemen,2023,NA,NA,NA
10823284,2,MA,07,2MA07,Ilmu Komunikasi,2023,NA,NA,NA
10923014,2,HA,01,2HA01,Kedokteran,2023,NA,NA,NA
20323068,2,TB,02,2TB02,Teknik Arsitektur,2023,NA,NA,NA
10823285,2,MA,03,2MA03,Ilmu Komunikasi,2023,NA,NA,NA
10223586,2,EA,10,2EA10,Manajemen,2023,NA,NA,NA
10523379,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
10123366,2,KA,31,2KA31,Sistem Informasi,2023,NA,NA,NA
10823286,2,MA,13,2MA13,Ilmu Komunikasi,2023,NA,NA,NA
10523380,2,PA,15,2PA15,Psikologi,2023,NA,NA,NA
10523381,2,PA,10,2PA10,Psikologi,2023,NA,NA,NA
20723037,2,HB,02,2HB02,Farmasi,2023,NA,NA,NA
10523382,2,PA,25,2PA25,Psikologi,2023,NA,NA,NA
10823287,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
10223587,2,EA,32,2EA32,Manajemen,2023,NA,NA,NA
10123367,2,KA,16,2KA16,Sistem Informasi,2023,NA,NA,NA
20223588,2,EB,04,2EB04,Akuntansi,2023,NA,NA,NA
10523383,2,PA,25,2PA25,Psikologi,2023,NA,NA,NA
10123368,2,KA,09,2KA09,Sistem Informasi,2023,NA,NA,NA
10823288,2,MA,20,2MA20,Ilmu Komunikasi,2023,NA,NA,NA
10523384,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
10123369,2,KA,15,2KA15,Sistem Informasi,2023,NA,NA,NA
10223589,2,EA,19,2EA19,Manajemen,2023,NA,NA,NA
50423413,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
10123370,2,KA,11,2KA11,Sistem Informasi,2023,NA,NA,NA
10123371,2,KA,15,2KA15,Sistem Informasi,2023,NA,NA,NA
10123372,2,KA,27,2KA27,Sistem Informasi,2023,NA,NA,NA
10523385,2,PA,27,2PA27,Psikologi,2023,NA,NA,NA
20723038,2,HB,01,2HB01,Farmasi,2023,NA,NA,NA
10823289,2,MA,05,2MA05,Ilmu Komunikasi,2023,NA,NA,NA
10523386,2,PA,26,2PA26,Psikologi,2023,NA,NA,NA
10523387,2,PA,12,2PA12,Psikologi,2023,NA,NA,NA
10223590,2,EA,33,2EA33,Manajemen,2023,NA,NA,NA
20223591,2,EB,05,2EB05,Akuntansi,2023,NA,NA,NA
10223592,2,EA,04,2EA04,Manajemen,2023,NA,NA,NA
20223593,2,EB,11,2EB11,Akuntansi,2023,NA,NA,NA
10523388,2,PA,29,2PA29,Psikologi,2023,NA,NA,NA
50723006,2,HE,01,2HE01,Profesi Bidan,2023,NA,NA,NA
10223594,2,EA,35,2EA35,Manajemen,2023,NA,NA,NA
10223595,2,EA,10,2EA10,Manajemen,2023,NA,NA,NA
10223596,2,EA,19,2EA19,Manajemen,2023,NA,NA,NA
30423414,2,ID,01,2ID01,Teknik Industri,2023,NA,NA,NA
20223597,2,EB,12,2EB12,Akuntansi,2023,NA,NA,NA
40723039,2,HC,02,2HC02,Kebidanan,2023,NA,NA,NA
40723040,2,HC,02,2HC02,Kebidanan,2023,NA,NA,NA
10623059,2,SA,01,2SA01,Sastra Inggris,2023,NA,NA,NA
10823290,2,MA,20,2MA20,Ilmu Komunikasi,2023,NA,NA,NA
10423415,2,IB,01,2IB01,Teknik Elektro,2023,NA,NA,NA
10223598,2,EA,31,2EA31,Manajemen,2023,NA,NA,NA
10123373,2,KA,11,2KA11,Sistem Informasi,2023,NA,NA,NA
10923015,2,HA,01,2HA01,Kedokteran,2023,NA,NA,NA
30623060,2,SC,01,2SC01,Sastra Tiongkok,2023,NA,NA,NA
70223599,2,ED,01,2ED01,Manajemen,2023,NA,NA,NA
10823291,2,MA,01,2MA01,Ilmu Komunikasi,2023,NA,NA,NA
10223600,2,EA,36,2EA36,Manajemen,2023,NA,NA,NA
10223601,2,EA,03,2EA03,Manajemen,2023,NA,NA,NA
10623061,2,SA,04,2SA04,Sastra Inggris,2023,NA,NA,NA
30423416,2,ID,07,2ID07,Teknik Industri,2023,NA,NA,NA
50423417,2,IA,21,2IA21,Informatika,2023,NA,NA,NA
20223602,2,EB,07,2EB07,Akuntansi,2023,NA,NA,NA
50423418,2,IA,06,2IA06,Informatika,2023,NA,NA,NA
10123374,2,KA,NA,2KA,Sistem Informasi,2023,NA,NA,NA
50423419,2,IA,15,2IA15,Informatika,2023,NA,NA,NA
10323069,2,TA,03,2TA03,Teknik Sipil,2023,NA,NA,NA
10123375,2,KA,02,2KA02,Sistem Informasi,2023,NA,NA,NA
10123376,2,KA,11,2KA11,Sistem Informasi,2023,NA,NA,NA
10123377,2,KA,30,2KA30,Sistem Informasi,2023,NA,NA,NA
20223603,2,EB,16,2EB16,Akuntansi,2023,NA,NA,NA
10823292,2,MA,24,2MA24,Ilmu Komunikasi,2023,NA,NA,NA
10523389,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
10823293,2,MA,03,2MA03,Ilmu Komunikasi,2023,NA,NA,NA
50423420,2,IA,11,2IA11,Informatika,2023,NA,NA,NA
50423421,2,IA,13,2IA13,Informatika,2023,NA,NA,NA
10123378,2,KA,31,2KA31,Sistem Informasi,2023,NA,NA,NA
20123379,2,KB,01,2KB01,Sistem Komputer,2023,NA,NA,NA
10823294,2,MA,13,2MA13,Ilmu Komunikasi,2023,NA,NA,NA
10323070,2,TA,02,2TA02,Teknik Sipil,2023,NA,NA,NA
10123380,2,KA,33,2KA33,Sistem Informasi,2023,NA,NA,NA
10623062,2,SA,05,2SA05,Sastra Inggris,2023,NA,NA,NA
10223604,2,EA,12,2EA12,Manajemen,2023,NA,NA,NA
20123381,2,KB,03,2KB03,Sistem Komputer,2023,NA,NA,NA
10823295,2,MA,09,2MA09,Ilmu Komunikasi,2023,NA,NA,NA
10223605,2,EA,34,2EA34,Manajemen,2023,NA,NA,NA
20423422,2,IC,03,2IC03,Teknik Mesin,2023,NA,NA,NA
50423423,2,IA,24,2IA24,Informatika,2023,NA,NA,NA
10523390,2,PA,27,2PA27,Psikologi,2023,NA,NA,NA
10523391,2,PA,29,2PA29,Psikologi,2023,NA,NA,NA
30423424,2,ID,02,2ID02,Teknik Industri,2023,NA,NA,NA
10823296,2,MA,15,2MA15,Ilmu Komunikasi,2023,NA,NA,NA
30423425,2,ID,07,2ID07,Teknik Industri,2023,NA,NA,NA
10123382,2,KA,31,2KA31,Sistem Informasi,2023,NA,NA,NA
10523392,2,PA,06,2PA06,Psikologi,2023,NA,NA,NA
20223606,2,EB,14,2EB14,Akuntansi,2023,NA,NA,NA
50423426,2,IA,13,2IA13,Informatika,2023,NA,NA,NA
50423427,2,IA,21,2IA21,Informatika,2023,NA,NA,NA
10223607,2,EA,04,2EA04,Manajemen,2023,NA,NA,NA
11223995,2,EA,31,2EA31,Manajemen,2023,NA,NA,NA
50423428,2,IA,22,2IA22,Informatika,2023,NA,NA,NA
10223608,2,EA,11,2EA11,Manajemen,2023,NA,NA,NA
10323071,2,TA,04,2TA04,Teknik Sipil,2023,NA,NA,NA
10123383,2,KA,10,2KA10,Sistem Informasi,2023,NA,NA,NA
10823297,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
10523393,2,PA,22,2PA22,Psikologi,2023,NA,NA,NA
10823298,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
10123384,2,KA,34,2KA34,Sistem Informasi,2023,NA,NA,NA
30123385,2,DB,01,2DB01,Manajemen Informatika,2023,NA,NA,NA
10823299,2,MA,08,2MA08,Ilmu Komunikasi,2023,NA,NA,NA
10223609,2,EA,24,2EA24,Manajemen,2023,NA,NA,NA
10823300,2,MA,03,2MA03,Ilmu Komunikasi,2023,NA,NA,NA
10523394,2,PA,12,2PA12,Psikologi,2023,NA,NA,NA
10823301,2,MA,15,2MA15,Ilmu Komunikasi,2023,NA,NA,NA
11823044,2,MA,27,2MA27,Ilmu Komunikasi,2023,NA,NA,NA
50223610,2,DF,01,2DF01,Manajemen Keuangan,2023,NA,NA,NA
10123386,2,KA,21,2KA21,Sistem Informasi,2023,NA,NA,NA
10123387,2,KA,23,2KA23,Sistem Informasi,2023,NA,NA,NA
20323072,2,TB,02,2TB02,Teknik Arsitektur,2023,NA,NA,NA
10223611,2,EA,22,2EA22,Manajemen,2023,NA,NA,NA
30423429,2,ID,07,2ID07,Teknik Industri,2023,NA,NA,NA
30423430,2,ID,09,2ID09,Teknik Industri,2023,NA,NA,NA
10223612,2,EA,29,2EA29,Manajemen,2023,NA,NA,NA
10123388,2,KA,32,2KA32,Sistem Informasi,2023,NA,NA,NA
10123389,2,KA,31,2KA31,Sistem Informasi,2023,NA,NA,NA
20223613,2,EB,13,2EB13,Akuntansi,2023,NA,NA,NA
10823302,2,MA,07,2MA07,Ilmu Komunikasi,2023,NA,NA,NA
10823303,2,MA,16,2MA16,Ilmu Komunikasi,2023,NA,NA,NA
10223614,2,EA,08,2EA08,Manajemen,2023,NA,NA,NA
10123390,2,KA,32,2KA32,Sistem Informasi,2023,NA,NA,NA
20223616,2,EB,07,2EB07,Akuntansi,2023,NA,NA,NA
10123391,2,KA,28,2KA28,Sistem Informasi,2023,NA,NA,NA
10823304,2,MA,09,2MA09,Ilmu Komunikasi,2023,NA,NA,NA
10123392,2,KA,05,2KA05,Sistem Informasi,2023,NA,NA,NA
30423431,2,ID,10,2ID10,Teknik Industri,2023,NA,NA,NA
10123393,2,KA,04,2KA04,Sistem Informasi,2023,NA,NA,NA
40123394,2,DC,01,2DC01,Teknik Komputer,2023,NA,NA,NA
10823305,2,MA,20,2MA20,Ilmu Komunikasi,2023,NA,NA,NA
10823306,2,MA,18,2MA18,Ilmu Komunikasi,2023,NA,NA,NA
20123395,2,KB,01,2KB01,Sistem Komputer,2023,NA,NA,NA
10123396,2,KA,14,2KA14,Sistem Informasi,2023,NA,NA,NA
10123397,2,KA,19,2KA19,Sistem Informasi,2023,NA,NA,NA
10123398,2,KA,29,2KA29,Sistem Informasi,2023,NA,NA,NA
10823307,2,MA,15,2MA15,Ilmu Komunikasi,2023,NA,NA,NA
10223617,2,EA,32,2EA32,Manajemen,2023,NA,NA,NA
10823308,2,MA,16,2MA16,Ilmu Komunikasi,2023,NA,NA,NA
10123399,2,KA,22,2KA22,Sistem Informasi,2023,NA,NA,NA
10523395,2,PA,14,2PA14,Psikologi,2023,NA,NA,NA
10223618,2,EA,33,2EA33,Manajemen,2023,NA,NA,NA
10223619,2,EA,08,2EA08,Manajemen,2023,NA,NA,NA
10823309,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
10123400,2,KA,17,2KA17,Sistem Informasi,2023,NA,NA,NA
10523396,2,PA,31,2PA31,Psikologi,2023,NA,NA,NA
10223620,2,EA,24,2EA24,Manajemen,2023,NA,NA,NA
10123401,2,KA,14,2KA14,Sistem Informasi,2023,NA,NA,NA
10123402,2,KA,19,2KA19,Sistem Informasi,2023,NA,NA,NA
20223621,2,EB,11,2EB11,Akuntansi,2023,NA,NA,NA
10523397,2,PA,22,2PA22,Psikologi,2023,NA,NA,NA
50723007,2,HE,01,2HE01,Profesi Bidan,2023,NA,NA,NA
10923016,2,HA,01,2HA01,Kedokteran,2023,NA,NA,NA
30423432,2,ID,10,2ID10,Teknik Industri,2023,NA,NA,NA
10123403,2,KA,10,2KA10,Sistem Informasi,2023,NA,NA,NA
50423433,2,IA,22,2IA22,Informatika,2023,NA,NA,NA
50423434,2,IA,17,2IA17,Informatika,2023,NA,NA,NA
10123404,2,KA,31,2KA31,Sistem Informasi,2023,NA,NA,NA
11223996,2,EA,32,2EA32,Manajemen,2023,NA,NA,NA
50423435,2,IA,06,2IA06,Informatika,2023,NA,NA,NA
10123405,2,KA,26,2KA26,Sistem Informasi,2023,NA,NA,NA
10823310,2,MA,13,2MA13,Ilmu Komunikasi,2023,NA,NA,NA
50423436,2,IA,12,2IA12,Informatika,2023,NA,NA,NA
50423437,2,IA,25,2IA25,Informatika,2023,NA,NA,NA
50423438,2,IA,13,2IA13,Informatika,2023,NA,NA,NA
10123406,2,KA,10,2KA10,Sistem Informasi,2023,NA,NA,NA
10123407,2,KA,07,2KA07,Sistem Informasi,2023,NA,NA,NA
10123408,2,KA,07,2KA07,Sistem Informasi,2023,NA,NA,NA
10223622,2,EA,26,2EA26,Manajemen,2023,NA,NA,NA
10523398,2,PA,33,2PA33,Psikologi,2023,NA,NA,NA
10223623,2,EA,24,2EA24,Manajemen,2023,NA,NA,NA
10823311,2,MA,19,2MA19,Ilmu Komunikasi,2023,NA,NA,NA
10123409,2,KA,13,2KA13,Sistem Informasi,2023,NA,NA,NA
20423439,2,IC,01,2IC01,Teknik Mesin,2023,NA,NA,NA
10123410,2,KA,15,2KA15,Sistem Informasi,2023,NA,NA,NA
50423440,2,IA,13,2IA13,Informatika,2023,NA,NA,NA
10123411,2,KA,33,2KA33,Sistem Informasi,2023,NA,NA,NA
10523399,2,PA,26,2PA26,Psikologi,2023,NA,NA,NA
10523400,2,PA,23,2PA23,Psikologi,2023,NA,NA,NA
10823312,2,MA,19,2MA19,Ilmu Komunikasi,2023,NA,NA,NA
10523401,2,PA,15,2PA15,Psikologi,2023,NA,NA,NA
10523402,2,PA,22,2PA22,Psikologi,2023,NA,NA,NA
10123412,2,KA,12,2KA12,Sistem Informasi,2023,NA,NA,NA
10223624,2,EA,33,2EA33,Manajemen,2023,NA,NA,NA
10123413,2,KA,04,2KA04,Sistem Informasi,2023,NA,NA,NA
20123414,2,KB,02,2KB02,Sistem Komputer,2023,NA,NA,NA
10523403,2,PA,32,2PA32,Psikologi,2023,NA,NA,NA
10223625,2,EA,07,2EA07,Manajemen,2023,NA,NA,NA
50423441,2,IA,09,2IA09,Informatika,2023,NA,NA,NA
50423442,2,IA,15,2IA15,Informatika,2023,NA,NA,NA
10323073,2,TA,03,2TA03,Teknik Sipil,2023,NA,NA,NA
62923014,2,HD,02,2HD02,Profesi Kedokteran,2023,NA,NA,NA
10223626,2,EA,14,2EA14,Manajemen,2023,NA,NA,NA
10123415,2,KA,18,2KA18,Sistem Informasi,2023,NA,NA,NA
10523404,2,PA,35,2PA35,Psikologi,2023,NA,NA,NA
10423443,2,IB,01,2IB01,Teknik Elektro,2023,NA,NA,NA
10223627,2,EA,11,2EA11,Manajemen,2023,NA,NA,NA
50423444,2,IA,01,2IA01,Informatika,2023,NA,NA,NA
50423445,2,IA,15,2IA15,Informatika,2023,NA,NA,NA
10123416,2,KA,05,2KA05,Sistem Informasi,2023,NA,NA,NA
10323074,2,TA,04,2TA04,Teknik Sipil,2023,NA,NA,NA
10823313,2,MA,09,2MA09,Ilmu Komunikasi,2023,NA,NA,NA
10523405,2,PA,16,2PA16,Psikologi,2023,NA,NA,NA
10223628,2,EA,24,2EA24,Manajemen,2023,NA,NA,NA
10123417,2,KA,31,2KA31,Sistem Informasi,2023,NA,NA,NA
20223629,2,EB,06,2EB06,Akuntansi,2023,NA,NA,NA
50423446,2,IA,03,2IA03,Informatika,2023,NA,NA,NA
20223630,2,EB,10,2EB10,Akuntansi,2023,NA,NA,NA
10223631,2,EA,04,2EA04,Manajemen,2023,NA,NA,NA
10223632,2,EA,01,2EA01,Manajemen,2023,NA,NA,NA
20223633,2,EB,05,2EB05,Akuntansi,2023,NA,NA,NA
10823314,2,MA,25,2MA25,Ilmu Komunikasi,2023,NA,NA,NA
20223634,2,EB,07,2EB07,Akuntansi,2023,NA,NA,NA
10823315,2,MA,26,2MA26,Ilmu Komunikasi,2023,NA,NA,NA
10523406,2,PA,12,2PA12,Psikologi,2023,NA,NA,NA
10523407,2,PA,17,2PA17,Psikologi,2023,NA,NA,NA
50423447,2,IA,11,2IA11,Informatika,2023,NA,NA,NA
10323075,2,TA,04,2TA04,Teknik Sipil,2023,NA,NA,NA
50423448,2,IA,02,2IA02,Informatika,2023,NA,NA,NA
10823316,2,MA,02,2MA02,Ilmu Komunikasi,2023,NA,NA,NA
10823317,2,MA,27,2MA27,Ilmu Komunikasi,2023,NA,NA,NA
50423449,2,IA,22,2IA22,Informatika,2023,NA,NA,NA
10523408,2,PA,01,2PA01,Psikologi,2023,NA,NA,NA
10123418,2,KA,20,2KA20,Sistem Informasi,2023,NA,NA,NA
10123419,2,KA,22,2KA22,Sistem Informasi,2023,NA,NA,NA
10223635,2,EA,03,2EA03,Manajemen,2023,NA,NA,NA
51423517,2,IA,04,2IA04,Informatika,2023,NA,NA,NA
10523409,2,PA,22,2PA22,Psikologi,2023,NA,NA,NA
30423450,2,ID,09,2ID09,Teknik Industri,2023,NA,NA,NA
70223636,2,ED,01,2ED01,Manajemen,2023,NA,NA,NA
20623063,2,SB,01,2SB01,Pariwisata,2023,NA,NA,NA
50423451,2,IA,04,2IA04,Informatika,2023,NA,NA,NA
10523410,2,PA,11,2PA11,Psikologi,2023,NA,NA,NA
10523411,2,PA,28,2PA28,Psikologi,2023,NA,NA,NA
30423452,2,ID,04,2ID04,Teknik Industri,2023,NA,NA,NA
10523412,2,PA,19,2PA19,Psikologi,2023,NA,NA,NA
10523413,2,PA,12,2PA12,Psikologi,2023,NA,NA,NA
10123420,2,KA,05,2KA05,Sistem Informasi,2023,NA,NA,NA
21823060,2,MB,01,2MB01,Ilmu Komunikasi,2023,NA,NA,NA
10123421,2,KA,14,2KA14,Sistem Informasi,2023,NA,NA,NA
10223637,2,EA,18,2EA18,Manajemen,2023,NA,NA,NA
10223638,2,EA,06,2EA06,Manajemen,2023,NA,NA,NA
50423453,2,IA,21,2IA21,Informatika,2023,NA,NA,NA
10423454,2,IB,01,2IB01,Teknik Elektro,2023,NA,NA,NA
10523414,2,PA,18,2PA18,Psikologi,2023,NA,NA,NA
20223639,2,EB,03,2EB03,Akuntansi,2023,NA,NA,NA
10223640,2,EA,28,2EA28,Manajemen,2023,NA,NA,NA
10123422,2,KA,09,2KA09,Sistem Informasi,2023,NA,NA,NA
10823318,2,MA,15,2MA15,Ilmu Komunikasi,2023,NA,NA,NA
10223641,2,EA,14,2EA14,Manajemen,2023,NA,NA,NA
30423455,2,ID,10,2ID10,Teknik Industri,2023,NA,NA,NA
20423456,2,IC,03,2IC03,Teknik Mesin,2023,NA,NA,NA
50423457,2,IA,20,2IA20,Informatika,2023,NA,NA,NA
10123423,2,KA,34,2KA34,Sistem Informasi,2023,NA,NA,NA
20423458,2,IC,03,2IC03,Teknik Mesin,2023,NA,NA,NA
10823319,2,MA,11,2MA11,Ilmu Komunikasi,2023,NA,NA,NA
10223642,2,EA,05,2EA05,Manajemen,2023,NA,NA,NA
10223643,2,EA,17,2EA17,Manajemen,2023,NA,NA,NA
10223644,2,EA,14,2EA14,Manajemen,2023,NA,NA,NA
10123424,2,KA,29,2KA29,Sistem Informasi,2023,NA,NA,NA
10823320,2,MA,08,2MA08,Ilmu Komunikasi,2023,NA,NA,NA
10823321,2,MA,11,2MA11,Ilmu Komunikasi,2023,NA,NA,NA
10123425,2,KA,23,2KA23,Sistem Informasi,2023,NA,NA,NA
10523415,2,PA,15,2PA15,Psikologi,2023,NA,NA,NA
50423459,2,IA,08,2IA08,Informatika,2023,NA,NA,NA
50123426,2,KC,01,2KC01,Sistem Informasi,2023,NA,NA,NA
10623064,2,SA,01,2SA01,Sastra Inggris,2023,NA,NA,NA
10823322,2,MA,15,2MA15,Ilmu Komunikasi,2023,NA,NA,NA
10223645,2,EA,16,2EA16,Manajemen,2023,NA,NA,NA
50423460,2,IA,05,2IA05,Informatika,2023,NA,NA,NA
10523416,2,PA,31,2PA31,Psikologi,2023,NA,NA,NA
10523417,2,PA,24,2PA24,Psikologi,2023,NA,NA,NA
30323258,2,TC,01,2TC01,Desain Interior,2023,NA,NA,NA
10823323,2,MA,15,2MA15,Ilmu Komunikasi,2023,NA,NA,NA
50423461,2,IA,06,2IA06,Informatika,2023,NA,NA,NA
10123427,2,KA,11,2KA11,Sistem Informasi,2023,NA,NA,NA
10523418,2,PA,13,2PA13,Psikologi,2023,NA,NA,NA
50423462,2,IA,14,2IA14,Informatika,2023,NA,NA,NA
10223646,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
10523419,2,PA,10,2PA10,Psikologi,2023,NA,NA,NA
10823324,2,MA,06,2MA06,Ilmu Komunikasi,2023,NA,NA,NA
50423463,2,IA,24,2IA24,Informatika,2023,NA,NA,NA
50423464,2,IA,14,2IA14,Informatika,2023,NA,NA,NA
20423465,2,IC,02,2IC02,Teknik Mesin,2023,NA,NA,NA
10223647,2,EA,33,2EA33,Manajemen,2023,NA,NA,NA
10823325,2,MA,17,2MA17,Ilmu Komunikasi,2023,NA,NA,NA
50423466,2,IA,16,2IA16,Informatika,2023,NA,NA,NA
10123428,2,KA,28,2KA28,Sistem Informasi,2023,NA,NA,NA
50423467,2,IA,15,2IA15,Informatika,2023,NA,NA,NA
50423468,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
50423469,2,IA,20,2IA20,Informatika,2023,NA,NA,NA
30423470,2,ID,11,2ID11,Teknik Industri,2023,NA,NA,NA
10123429,2,KA,22,2KA22,Sistem Informasi,2023,NA,NA,NA
10223648,2,EA,27,2EA27,Manajemen,2023,NA,NA,NA
50423471,2,IA,18,2IA18,Informatika,2023,NA,NA,NA
20223649,2,EB,04,2EB04,Akuntansi,2023,NA,NA,NA
10823326,2,MA,16,2MA16,Ilmu Komunikasi,2023,NA,NA,NA
50423472,2,IA,01,2IA01,Informatika,2023,NA,NA,NA
50423473,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
50423474,2,IA,13,2IA13,Informatika,2023,NA,NA,NA
10223650,2,EA,32,2EA32,Manajemen,2023,NA,NA,NA
10623065,2,SA,05,2SA05,Sastra Inggris,2023,NA,NA,NA
10823327,2,MA,13,2MA13,Ilmu Komunikasi,2023,NA,NA,NA
50423475,2,IA,07,2IA07,Informatika,2023,NA,NA,NA
10223651,2,EA,13,2EA13,Manajemen,2023,NA,NA,NA
10323076,2,TA,01,2TA01,Teknik Sipil,2023,NA,NA,NA
50423476,2,IA,09,2IA09,Informatika,2023,NA,NA,NA
10123430,2,KA,08,2KA08,Sistem Informasi,2023,NA,NA,NA
10823328,2,MA,27,2MA27,Ilmu Komunikasi,2023,NA,NA,NA
10523420,2,PA,13,2PA13,Psikologi,2023,NA,NA,NA
10123431,2,KA,16,2KA16,Sistem Informasi,2023,NA,NA,NA
10523421,2,PA,08,2PA08,Psikologi,2023,NA,NA,NA
10523422,2,PA,14,2PA14,Psikologi,2023,NA,NA,NA
20223652,2,EB,01,2EB01,Akuntansi,2023,NA,NA,NA
10623066,2,SA,04,2SA04,Sastra Inggris,2023,NA,NA,NA
10923017,2,HA,01,2HA01,Kedokteran,2023,NA,NA,NA
10823329,2,MA,22,2MA22,Ilmu Komunikasi,2023,NA,NA,NA
10523423,2,PA,35,2PA35,Psikologi,2023,NA,NA,NA
50423477,2,IA,12,2IA12,Informatika,2023,NA,NA,NA
10123432,2,KA,07,2KA07,Sistem Informasi,2023,NA,NA,NA
10223653,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
20223654,2,EB,03,2EB03,Akuntansi,2023,NA,NA,NA
10223655,2,EA,06,2EA06,Manajemen,2023,NA,NA,NA
30323259,2,TC,01,2TC01,Desain Interior,2023,NA,NA,NA
11823051,2,MA,15,2MA15,Ilmu Komunikasi,2023,NA,NA,NA
10423478,2,IB,01,2IB01,Teknik Elektro,2023,NA,NA,NA
10123433,2,KA,16,2KA16,Sistem Informasi,2023,NA,NA,NA
10523424,2,PA,16,2PA16,Psikologi,2023,NA,NA,NA
20223656,2,EB,14,2EB14,Akuntansi,2023,NA,NA,NA
10823330,2,MA,12,2MA12,Ilmu Komunikasi,2023,NA,NA,NA
20223657,2,EB,07,2EB07,Akuntansi,2023,NA,NA,NA
10223658,2,EA,09,2EA09,Manajemen,2023,NA,NA,NA
10523425,2,PA,30,2PA30,Psikologi,2023,NA,NA,NA
10923018,2,HA,01,2HA01,Kedokteran,2023,NA,NA,NA
20523426,2,PB,01,2PB01,Psikologi,2023,NA,NA,NA
20323077,2,TB,01,2TB01,Teknik Arsitektur,2023,NA,NA,NA
10523427,2,PA,26,2PA26,Psikologi,2023,NA,NA,NA
10523428,2,PA,20,2PA20,Psikologi,2023,NA,NA,NA
10523429,2,PA,17,2PA17,Psikologi,2023,NA,NA,NA
10523430,2,PA,17,2PA17,Psikologi,2023,NA,NA,NA
50423479,2,IA,01,2IA01,Informatika,2023,NA,NA,NA
51123398,2,KC,01,2KC01,Sistem Informasi,2023,NA,NA,NA
10123434,2,KA,16,2KA16,Sistem Informasi,2023,NA,NA,NA
30423480,2,ID,06,2ID06,Teknik Industri,2023,NA,NA,NA
10623067,2,SA,06,2SA06,Sastra Inggris,2023,NA,NA,NA
10123435,2,KA,34,2KA34,Sistem Informasi,2023,NA,NA,NA
30423481,2,ID,07,2ID07,Teknik Industri,2023,NA,NA,NA
10123436,2,KA,10,2KA10,Sistem Informasi,2023,NA,NA,NA
10123437,2,KA,18,2KA18,Sistem Informasi,2023,NA,NA,NA
50423482,2,IA,20,2IA20,Informatika,2023,NA,NA,NA
10823331,2,MA,20,2MA20,Ilmu Komunikasi,2023,NA,NA,NA
10523431,2,PA,13,2PA13,Psikologi,2023,NA,NA,NA
10223659,2,EA,12,2EA12,Manajemen,2023,NA,NA,NA
62923015,2,HD,02,2HD02,Profesi Kedokteran,2023,NA,NA,NA
50423483,2,IA,01,2IA01,Informatika,2023,NA,NA,NA
10823332,2,MA,24,2MA24,Ilmu Komunikasi,2023,NA,NA,NA
10523432,2,PA,31,2PA31,Psikologi,2023,NA,NA,NA
30423484,2,ID,07,2ID07,Teknik Industri,2023,NA,NA,NA
10123438,2,KA,08,2KA08,Sistem Informasi,2023,NA,NA,NA
10123439,2,KA,26,2KA26,Sistem Informasi,2023,NA,NA,NA
10223660,2,EA,36,2EA36,Manajemen,2023,NA,NA,NA
10823333,2,MA,14,2MA14,Ilmu Komunikasi,2023,NA,NA,NA
10823334,2,MA,22,2MA22,Ilmu Komunikasi,2023,NA,NA,NA
10223661,2,EA,23,2EA23,Manajemen,2023,NA,NA,NA
20423485,2,IC,01,2IC01,Teknik Mesin,2023,NA,NA,NA
10823335,2,MA,21,2MA21,Ilmu Komunikasi,2023,NA,NA,NA
